Year ka BP,Value,Variable
5143,0.605567223,SPD (corrected)
5142,0.60559974,SPD (corrected)
5141,0.605621286,SPD (corrected)
5140,0.605628504,SPD (corrected)
5139,0.605609231,SPD (corrected)
5138,0.605562192,SPD (corrected)
5137,0.605486612,SPD (corrected)
5136,0.605381856,SPD (corrected)
5135,0.605247002,SPD (corrected)
5134,0.605082161,SPD (corrected)
5133,0.604888257,SPD (corrected)
5132,0.604665784,SPD (corrected)
5131,0.604415383,SPD (corrected)
5130,0.604138026,SPD (corrected)
5129,0.60384584,SPD (corrected)
5128,0.603538676,SPD (corrected)
5127,0.60321624,SPD (corrected)
5126,0.602878317,SPD (corrected)
5125,0.602524767,SPD (corrected)
5124,0.602169357,SPD (corrected)
5123,0.601812795,SPD (corrected)
5122,0.601455289,SPD (corrected)
5121,0.601097077,SPD (corrected)
5120,0.600738425,SPD (corrected)
5119,0.600374497,SPD (corrected)
5118,0.600005414,SPD (corrected)
5117,0.599631326,SPD (corrected)
5116,0.599252359,SPD (corrected)
5115,0.598868836,SPD (corrected)
5114,0.598487468,SPD (corrected)
5113,0.598111246,SPD (corrected)
5112,0.59774259,SPD (corrected)
5111,0.597384247,SPD (corrected)
5110,0.597038912,SPD (corrected)
5109,0.596716591,SPD (corrected)
5108,0.596416728,SPD (corrected)
5107,0.596139096,SPD (corrected)
5106,0.595882924,SPD (corrected)
5105,0.595647433,SPD (corrected)
5104,0.595426965,SPD (corrected)
5103,0.59522163,SPD (corrected)
5102,0.595031576,SPD (corrected)
5101,0.594857359,SPD (corrected)
5100,0.594698956,SPD (corrected)
5099,0.594548321,SPD (corrected)
5098,0.594413631,SPD (corrected)
5097,0.594288222,SPD (corrected)
5096,0.594172808,SPD (corrected)
5095,0.594068076,SPD (corrected)
5094,0.593967811,SPD (corrected)
5093,0.593880732,SPD (corrected)
5092,0.593808041,SPD (corrected)
5091,0.593751237,SPD (corrected)
5090,0.593711511,SPD (corrected)
5089,0.593688431,SPD (corrected)
5088,0.593691044,SPD (corrected)
5087,0.593720605,SPD (corrected)
5086,0.593778378,SPD (corrected)
5085,0.593857005,SPD (corrected)
5084,0.593948334,SPD (corrected)
5083,0.594052117,SPD (corrected)
5082,0.594168346,SPD (corrected)
5081,0.594286913,SPD (corrected)
5080,0.594395599,SPD (corrected)
5079,0.594479742,SPD (corrected)
5078,0.594537495,SPD (corrected)
5077,0.594569208,SPD (corrected)
5076,0.594555527,SPD (corrected)
5075,0.594510625,SPD (corrected)
5074,0.594428079,SPD (corrected)
5073,0.594321296,SPD (corrected)
5072,0.594176664,SPD (corrected)
5071,0.594008025,SPD (corrected)
5070,0.593829001,SPD (corrected)
5069,0.593644678,SPD (corrected)
5068,0.593455558,SPD (corrected)
5067,0.593274545,SPD (corrected)
5066,0.593101561,SPD (corrected)
5065,0.592923866,SPD (corrected)
5064,0.592755284,SPD (corrected)
5063,0.592595271,SPD (corrected)
5062,0.59244301,SPD (corrected)
5061,0.59229776,SPD (corrected)
5060,0.592158636,SPD (corrected)
5059,0.592005015,SPD (corrected)
5058,0.59184844,SPD (corrected)
5057,0.591678249,SPD (corrected)
5056,0.59150505,SPD (corrected)
5055,0.591328349,SPD (corrected)
5054,0.591137503,SPD (corrected)
5053,0.590932713,SPD (corrected)
5052,0.590715903,SPD (corrected)
5051,0.590495266,SPD (corrected)
5050,0.59027084,SPD (corrected)
5049,0.590026862,SPD (corrected)
5048,0.58977241,SPD (corrected)
5047,0.589507213,SPD (corrected)
5046,0.589240355,SPD (corrected)
5045,0.588960574,SPD (corrected)
5044,0.588667746,SPD (corrected)
5043,0.588360994,SPD (corrected)
5042,0.588039467,SPD (corrected)
5041,0.587712404,SPD (corrected)
5040,0.587369238,SPD (corrected)
5039,0.587007912,SPD (corrected)
5038,0.586639466,SPD (corrected)
5037,0.586251149,SPD (corrected)
5036,0.585841939,SPD (corrected)
5035,0.585422358,SPD (corrected)
5034,0.584989429,SPD (corrected)
5033,0.584543403,SPD (corrected)
5032,0.584073431,SPD (corrected)
5031,0.583589129,SPD (corrected)
5030,0.583092737,SPD (corrected)
5029,0.582583982,SPD (corrected)
5028,0.582051727,SPD (corrected)
5027,0.581507541,SPD (corrected)
5026,0.580941786,SPD (corrected)
5025,0.580352747,SPD (corrected)
5024,0.57976139,SPD (corrected)
5023,0.57915653,SPD (corrected)
5022,0.578540203,SPD (corrected)
5021,0.577910899,SPD (corrected)
5020,0.577268913,SPD (corrected)
5019,0.576628054,SPD (corrected)
5018,0.575976909,SPD (corrected)
5017,0.575325128,SPD (corrected)
5016,0.574674502,SPD (corrected)
5015,0.574025039,SPD (corrected)
5014,0.5733745,SPD (corrected)
5013,0.572732536,SPD (corrected)
5012,0.572089994,SPD (corrected)
5011,0.571458196,SPD (corrected)
5010,0.570837289,SPD (corrected)
5009,0.570243337,SPD (corrected)
5008,0.569666331,SPD (corrected)
5007,0.569118013,SPD (corrected)
5006,0.568600801,SPD (corrected)
5005,0.568113397,SPD (corrected)
5004,0.567659058,SPD (corrected)
5003,0.567237623,SPD (corrected)
5002,0.56684846,SPD (corrected)
5001,0.566491245,SPD (corrected)
5000,0.56617438,SPD (corrected)
4999,0.565877807,SPD (corrected)
4998,0.565612225,SPD (corrected)
4997,0.565366233,SPD (corrected)
4996,0.565150989,SPD (corrected)
4995,0.56495464,SPD (corrected)
4994,0.564757706,SPD (corrected)
4993,0.56457154,SPD (corrected)
4992,0.564386469,SPD (corrected)
4991,0.5642008,SPD (corrected)
4990,0.564014532,SPD (corrected)
4989,0.563817975,SPD (corrected)
4988,0.563612784,SPD (corrected)
4987,0.563385817,SPD (corrected)
4986,0.563148221,SPD (corrected)
4985,0.562886873,SPD (corrected)
4984,0.562603532,SPD (corrected)
4983,0.562298133,SPD (corrected)
4982,0.561970438,SPD (corrected)
4981,0.561610365,SPD (corrected)
4980,0.561226871,SPD (corrected)
4979,0.560822659,SPD (corrected)
4978,0.560397923,SPD (corrected)
4977,0.559953378,SPD (corrected)
4976,0.559489324,SPD (corrected)
4975,0.559006175,SPD (corrected)
4974,0.558495844,SPD (corrected)
4973,0.557949306,SPD (corrected)
4972,0.557378581,SPD (corrected)
4971,0.556774455,SPD (corrected)
4970,0.556145341,SPD (corrected)
4969,0.555484696,SPD (corrected)
4968,0.554794502,SPD (corrected)
4967,0.554076761,SPD (corrected)
4966,0.553329087,SPD (corrected)
4965,0.552553541,SPD (corrected)
4964,0.551764118,SPD (corrected)
4963,0.550964027,SPD (corrected)
4962,0.550150792,SPD (corrected)
4961,0.549333085,SPD (corrected)
4960,0.548515346,SPD (corrected)
4959,0.547679752,SPD (corrected)
4958,0.546822979,SPD (corrected)
4957,0.545946382,SPD (corrected)
4956,0.54505415,SPD (corrected)
4955,0.544141519,SPD (corrected)
4954,0.543184445,SPD (corrected)
4953,0.54218552,SPD (corrected)
4952,0.541147309,SPD (corrected)
4951,0.540073811,SPD (corrected)
4950,0.538969788,SPD (corrected)
4949,0.537840533,SPD (corrected)
4948,0.536689869,SPD (corrected)
4947,0.53552498,SPD (corrected)
4946,0.534354084,SPD (corrected)
4945,0.533186234,SPD (corrected)
4944,0.532030381,SPD (corrected)
4943,0.53089323,SPD (corrected)
4942,0.529781903,SPD (corrected)
4941,0.528707993,SPD (corrected)
4940,0.52767476,SPD (corrected)
4939,0.526675873,SPD (corrected)
4938,0.52572285,SPD (corrected)
4937,0.524811481,SPD (corrected)
4936,0.523951763,SPD (corrected)
4935,0.523144212,SPD (corrected)
4934,0.522380405,SPD (corrected)
4933,0.521656696,SPD (corrected)
4932,0.520967571,SPD (corrected)
4931,0.520307157,SPD (corrected)
4930,0.519675427,SPD (corrected)
4929,0.519059553,SPD (corrected)
4928,0.518455376,SPD (corrected)
4927,0.517859863,SPD (corrected)
4926,0.51727254,SPD (corrected)
4925,0.516694425,SPD (corrected)
4924,0.516126958,SPD (corrected)
4923,0.515571291,SPD (corrected)
4922,0.515032614,SPD (corrected)
4921,0.51451356,SPD (corrected)
4920,0.51401728,SPD (corrected)
4919,0.513528488,SPD (corrected)
4918,0.513045015,SPD (corrected)
4917,0.512574724,SPD (corrected)
4916,0.512113184,SPD (corrected)
4915,0.511661564,SPD (corrected)
4914,0.511195789,SPD (corrected)
4913,0.510722251,SPD (corrected)
4912,0.51023241,SPD (corrected)
4911,0.509736925,SPD (corrected)
4910,0.509230882,SPD (corrected)
4909,0.5087204,SPD (corrected)
4908,0.508196682,SPD (corrected)
4907,0.507672433,SPD (corrected)
4906,0.50713826,SPD (corrected)
4905,0.506611755,SPD (corrected)
4904,0.506084059,SPD (corrected)
4903,0.505568916,SPD (corrected)
4902,0.505067599,SPD (corrected)
4901,0.504564767,SPD (corrected)
4900,0.504078486,SPD (corrected)
4899,0.503620795,SPD (corrected)
4898,0.503185133,SPD (corrected)
4897,0.502777546,SPD (corrected)
4896,0.502400339,SPD (corrected)
4895,0.502053883,SPD (corrected)
4894,0.501730069,SPD (corrected)
4893,0.501437441,SPD (corrected)
4892,0.501175918,SPD (corrected)
4891,0.500945382,SPD (corrected)
4890,0.500745531,SPD (corrected)
4889,0.500568292,SPD (corrected)
4888,0.500421318,SPD (corrected)
4887,0.500303562,SPD (corrected)
4886,0.500197229,SPD (corrected)
4885,0.500126434,SPD (corrected)
4884,0.500077145,SPD (corrected)
4883,0.500049433,SPD (corrected)
4882,0.500060586,SPD (corrected)
4881,0.500102486,SPD (corrected)
4880,0.500186323,SPD (corrected)
4879,0.500302329,SPD (corrected)
4878,0.500464223,SPD (corrected)
4877,0.500671193,SPD (corrected)
4876,0.500930641,SPD (corrected)
4875,0.501229088,SPD (corrected)
4874,0.501566607,SPD (corrected)
4873,0.501930276,SPD (corrected)
4872,0.502321852,SPD (corrected)
4871,0.502727591,SPD (corrected)
4870,0.503129049,SPD (corrected)
4869,0.503543929,SPD (corrected)
4868,0.50397158,SPD (corrected)
4867,0.504385535,SPD (corrected)
4866,0.504784743,SPD (corrected)
4865,0.505166403,SPD (corrected)
4864,0.50552843,SPD (corrected)
4863,0.505884225,SPD (corrected)
4862,0.506202873,SPD (corrected)
4861,0.506498504,SPD (corrected)
4860,0.506756431,SPD (corrected)
4859,0.507001286,SPD (corrected)
4858,0.507209852,SPD (corrected)
4857,0.507394699,SPD (corrected)
4856,0.507548444,SPD (corrected)
4855,0.507674553,SPD (corrected)
4854,0.50778687,SPD (corrected)
4853,0.507878109,SPD (corrected)
4852,0.507950695,SPD (corrected)
4851,0.50800232,SPD (corrected)
4850,0.508043844,SPD (corrected)
4849,0.508073853,SPD (corrected)
4848,0.508097636,SPD (corrected)
4847,0.508113358,SPD (corrected)
4846,0.508116278,SPD (corrected)
4845,0.50811849,SPD (corrected)
4844,0.50811024,SPD (corrected)
4843,0.50809288,SPD (corrected)
4842,0.508066719,SPD (corrected)
4841,0.508022322,SPD (corrected)
4840,0.507968292,SPD (corrected)
4839,0.507904594,SPD (corrected)
4838,0.507816014,SPD (corrected)
4837,0.507716247,SPD (corrected)
4836,0.507605727,SPD (corrected)
4835,0.507473935,SPD (corrected)
4834,0.507332156,SPD (corrected)
4833,0.507181669,SPD (corrected)
4832,0.507033845,SPD (corrected)
4831,0.506886626,SPD (corrected)
4830,0.506734251,SPD (corrected)
4829,0.50657842,SPD (corrected)
4828,0.506432203,SPD (corrected)
4827,0.506284373,SPD (corrected)
4826,0.506145825,SPD (corrected)
4825,0.506013173,SPD (corrected)
4824,0.50587574,SPD (corrected)
4823,0.505744879,SPD (corrected)
4822,0.505619172,SPD (corrected)
4821,0.505500544,SPD (corrected)
4820,0.505381927,SPD (corrected)
4819,0.505270831,SPD (corrected)
4818,0.505165759,SPD (corrected)
4817,0.505062414,SPD (corrected)
4816,0.504967015,SPD (corrected)
4815,0.50487162,SPD (corrected)
4814,0.504787121,SPD (corrected)
4813,0.504712802,SPD (corrected)
4812,0.504649226,SPD (corrected)
4811,0.504585642,SPD (corrected)
4810,0.504530784,SPD (corrected)
4809,0.504475914,SPD (corrected)
4808,0.504440709,SPD (corrected)
4807,0.504405484,SPD (corrected)
4806,0.504377686,SPD (corrected)
4805,0.504359343,SPD (corrected)
4804,0.504360789,SPD (corrected)
4803,0.504372374,SPD (corrected)
4802,0.504405387,SPD (corrected)
4801,0.504449475,SPD (corrected)
4800,0.504519219,SPD (corrected)
4799,0.504613318,SPD (corrected)
4798,0.504721911,SPD (corrected)
4797,0.504856341,SPD (corrected)
4796,0.505020375,SPD (corrected)
4795,0.505212197,SPD (corrected)
4794,0.505446743,SPD (corrected)
4793,0.505699406,SPD (corrected)
4792,0.505979796,SPD (corrected)
4791,0.506290303,SPD (corrected)
4790,0.506615374,SPD (corrected)
4789,0.506969926,SPD (corrected)
4788,0.507337312,SPD (corrected)
4787,0.50773013,SPD (corrected)
4786,0.508122765,SPD (corrected)
4785,0.508527755,SPD (corrected)
4784,0.508929088,SPD (corrected)
4783,0.509340967,SPD (corrected)
4782,0.509748362,SPD (corrected)
4781,0.510145635,SPD (corrected)
4780,0.510539406,SPD (corrected)
4779,0.510923918,SPD (corrected)
4778,0.511298717,SPD (corrected)
4777,0.511663447,SPD (corrected)
4776,0.512006412,SPD (corrected)
4775,0.512340253,SPD (corrected)
4774,0.512651968,SPD (corrected)
4773,0.512968008,SPD (corrected)
4772,0.513262422,SPD (corrected)
4771,0.513557378,SPD (corrected)
4770,0.513834729,SPD (corrected)
4769,0.514108953,SPD (corrected)
4768,0.514373689,SPD (corrected)
4767,0.514638309,SPD (corrected)
4766,0.514901353,SPD (corrected)
4765,0.515166738,SPD (corrected)
4764,0.515435248,SPD (corrected)
4763,0.515697441,SPD (corrected)
4762,0.515963096,SPD (corrected)
4761,0.516230345,SPD (corrected)
4760,0.516488751,SPD (corrected)
4759,0.51674236,SPD (corrected)
4758,0.51698853,SPD (corrected)
4757,0.517237791,SPD (corrected)
4756,0.51748855,SPD (corrected)
4755,0.51774241,SPD (corrected)
4754,0.518006422,SPD (corrected)
4753,0.518291941,SPD (corrected)
4752,0.51860316,SPD (corrected)
4751,0.518944025,SPD (corrected)
4750,0.519318213,SPD (corrected)
4749,0.519727615,SPD (corrected)
4748,0.5201798,SPD (corrected)
4747,0.520673993,SPD (corrected)
4746,0.521210685,SPD (corrected)
4745,0.521776984,SPD (corrected)
4744,0.522369155,SPD (corrected)
4743,0.522984855,SPD (corrected)
4742,0.523606223,SPD (corrected)
4741,0.524211867,SPD (corrected)
4740,0.524816486,SPD (corrected)
4739,0.525387866,SPD (corrected)
4738,0.52593014,SPD (corrected)
4737,0.526434258,SPD (corrected)
4736,0.5269061,SPD (corrected)
4735,0.527331632,SPD (corrected)
4734,0.527714642,SPD (corrected)
4733,0.528057693,SPD (corrected)
4732,0.528380767,SPD (corrected)
4731,0.528675613,SPD (corrected)
4730,0.528956693,SPD (corrected)
4729,0.529238477,SPD (corrected)
4728,0.529539536,SPD (corrected)
4727,0.529848992,SPD (corrected)
4726,0.530180526,SPD (corrected)
4725,0.530535057,SPD (corrected)
4724,0.530922224,SPD (corrected)
4723,0.531325134,SPD (corrected)
4722,0.531753626,SPD (corrected)
4721,0.532205015,SPD (corrected)
4720,0.532676116,SPD (corrected)
4719,0.533163527,SPD (corrected)
4718,0.533669043,SPD (corrected)
4717,0.534198123,SPD (corrected)
4716,0.534740048,SPD (corrected)
4715,0.535297174,SPD (corrected)
4714,0.535867977,SPD (corrected)
4713,0.536444906,SPD (corrected)
4712,0.537028825,SPD (corrected)
4711,0.537613709,SPD (corrected)
4710,0.538194019,SPD (corrected)
4709,0.538755525,SPD (corrected)
4708,0.539314568,SPD (corrected)
4707,0.539851417,SPD (corrected)
4706,0.540376569,SPD (corrected)
4705,0.540874542,SPD (corrected)
4704,0.541351843,SPD (corrected)
4703,0.541795428,SPD (corrected)
4702,0.542211028,SPD (corrected)
4701,0.542599753,SPD (corrected)
4700,0.542940997,SPD (corrected)
4699,0.543243862,SPD (corrected)
4698,0.543507459,SPD (corrected)
4697,0.543715662,SPD (corrected)
4696,0.543882844,SPD (corrected)
4695,0.544008419,SPD (corrected)
4694,0.544106931,SPD (corrected)
4693,0.544163079,SPD (corrected)
4692,0.544179908,SPD (corrected)
4691,0.544166933,SPD (corrected)
4690,0.544124449,SPD (corrected)
4689,0.544067293,SPD (corrected)
4688,0.543984215,SPD (corrected)
4687,0.543886071,SPD (corrected)
4686,0.543790076,SPD (corrected)
4685,0.543680342,SPD (corrected)
4684,0.543570305,SPD (corrected)
4683,0.543472219,SPD (corrected)
4682,0.543361774,SPD (corrected)
4681,0.543262259,SPD (corrected)
4680,0.543172742,SPD (corrected)
4679,0.543103293,SPD (corrected)
4678,0.54304172,SPD (corrected)
4677,0.542984122,SPD (corrected)
4676,0.542944817,SPD (corrected)
4675,0.542909551,SPD (corrected)
4674,0.542882577,SPD (corrected)
4673,0.542868117,SPD (corrected)
4672,0.54286226,SPD (corrected)
4671,0.542860134,SPD (corrected)
4670,0.542861547,SPD (corrected)
4669,0.542863261,SPD (corrected)
4668,0.542855338,SPD (corrected)
4667,0.542857479,SPD (corrected)
4666,0.542877413,SPD (corrected)
4665,0.542929141,SPD (corrected)
4664,0.543022985,SPD (corrected)
4663,0.543152803,SPD (corrected)
4662,0.54334071,SPD (corrected)
4661,0.543581398,SPD (corrected)
4660,0.543888199,SPD (corrected)
4659,0.544239054,SPD (corrected)
4658,0.54465251,SPD (corrected)
4657,0.545125268,SPD (corrected)
4656,0.545653478,SPD (corrected)
4655,0.54623306,SPD (corrected)
4654,0.546849445,SPD (corrected)
4653,0.547504226,SPD (corrected)
4652,0.548193185,SPD (corrected)
4651,0.548915542,SPD (corrected)
4650,0.549656018,SPD (corrected)
4649,0.550415866,SPD (corrected)
4648,0.551181327,SPD (corrected)
4647,0.551958304,SPD (corrected)
4646,0.552738557,SPD (corrected)
4645,0.553533698,SPD (corrected)
4644,0.554332834,SPD (corrected)
4643,0.555131463,SPD (corrected)
4642,0.555931539,SPD (corrected)
4641,0.556741906,SPD (corrected)
4640,0.557553455,SPD (corrected)
4639,0.558364649,SPD (corrected)
4638,0.559178854,SPD (corrected)
4637,0.55998438,SPD (corrected)
4636,0.560790236,SPD (corrected)
4635,0.56159499,SPD (corrected)
4634,0.562396946,SPD (corrected)
4633,0.563194699,SPD (corrected)
4632,0.563982772,SPD (corrected)
4631,0.564746762,SPD (corrected)
4630,0.565485847,SPD (corrected)
4629,0.566193747,SPD (corrected)
4628,0.566857552,SPD (corrected)
4627,0.567470601,SPD (corrected)
4626,0.568014073,SPD (corrected)
4625,0.568502663,SPD (corrected)
4624,0.568916814,SPD (corrected)
4623,0.569256197,SPD (corrected)
4622,0.569522906,SPD (corrected)
4621,0.569721261,SPD (corrected)
4620,0.569864636,SPD (corrected)
4619,0.569952735,SPD (corrected)
4618,0.570013295,SPD (corrected)
4617,0.570040705,SPD (corrected)
4616,0.570039471,SPD (corrected)
4615,0.570029904,SPD (corrected)
4614,0.570002927,SPD (corrected)
4613,0.569960371,SPD (corrected)
4612,0.569913773,SPD (corrected)
4611,0.569863834,SPD (corrected)
4610,0.569802373,SPD (corrected)
4609,0.56974122,SPD (corrected)
4608,0.56966877,SPD (corrected)
4607,0.569595123,SPD (corrected)
4606,0.569511502,SPD (corrected)
4605,0.569417953,SPD (corrected)
4604,0.569304472,SPD (corrected)
4603,0.569181211,SPD (corrected)
4602,0.569036468,SPD (corrected)
4601,0.568881046,SPD (corrected)
4600,0.568692224,SPD (corrected)
4599,0.568479953,SPD (corrected)
4598,0.568243406,SPD (corrected)
4597,0.567981989,SPD (corrected)
4596,0.567681488,SPD (corrected)
4595,0.567355086,SPD (corrected)
4594,0.566987578,SPD (corrected)
4593,0.566592114,SPD (corrected)
4592,0.566168406,SPD (corrected)
